logging to data/NCC_original_sampling_r_N5-10_T1.0_eps0.01_2026-03-10_23-03-10.log
[2026-03-10 23:03:10] starting N=5 T=1.0 eps=0.01
[repeat 6/10] eval r=48: sample_error=1.010789e-02, bias=1.313019e-03, fluct=1.008163e-02
[repeat 6/10] eval r=56: sample_error=7.320669e-03, bias=8.254353e-04, fluct=7.314865e-03
[repeat 6/10] eval r=52: sample_error=9.398666e-03, bias=1.031731e-03, fluct=9.393141e-03
[repeat 6/10] eval r=50: sample_error=9.492166e-03, bias=1.161081e-03, fluct=9.533319e-03
[repeat 6/10] eval r=49: sample_error=9.726439e-03, bias=1.233934e-03, fluct=9.731698e-03
[repeat 6/10] eval r=24: sample_error=3.657789e-02, bias=1.072398e-02, fluct=3.577611e-02
[repeat 6/10] eval r=28: sample_error=2.608147e-02, bias=6.702637e-03, fluct=2.586793e-02
[repeat 6/10] eval r=26: sample_error=3.027672e-02, bias=8.399178e-03, fluct=2.983062e-02
[repeat 6/10] eval r=25: sample_error=3.297770e-02, bias=9.466631e-03, fluct=3.308281e-02
[repeat 6/10] sampled_r_min=49, expected_r_min=25, current mean=48.500, 95% CI=[47.520, 49.480]
[repeat 7/10] eval r=1: sample_error=8.706137e+01, bias=8.254224e+01, fluct=2.159376e+01
[repeat 7/10] eval r=2: sample_error=1.760312e+02, bias=1.064606e+02, fluct=1.667388e+02
[repeat 7/10] eval r=4: sample_error=2.489050e+02, bias=8.646925e+00, fluct=2.494577e+02
[repeat 7/10] eval r=8: sample_error=3.993405e+00, bias=3.786778e-01, fluct=3.999733e+00
[repeat 7/10] eval r=16: sample_error=9.108699e-02, bias=3.757113e-02, fluct=8.685411e-02
[repeat 7/10] eval r=32: sample_error=2.053627e-02, bias=4.468823e-03, fluct=2.046688e-02
[repeat 7/10] eval r=64: sample_error=7.013465e-03, bias=5.523684e-04, fluct=6.997315e-03
[repeat 7/10] eval r=48: sample_error=1.012761e-02, bias=1.313019e-03, fluct=1.008576e-02
[repeat 7/10] eval r=56: sample_error=7.809762e-03, bias=8.254353e-04, fluct=7.820595e-03
[repeat 7/10] eval r=52: sample_error=8.971050e-03, bias=1.031731e-03, fluct=8.974031e-03
[repeat 7/10] eval r=50: sample_error=8.388678e-03, bias=1.161081e-03, fluct=8.364033e-03
[repeat 7/10] eval r=49: sample_error=9.201664e-03, bias=1.233934e-03, fluct=9.220919e-03
[repeat 7/10] eval r=24: sample_error=3.470092e-02, bias=1.072398e-02, fluct=3.425866e-02
[repeat 7/10] eval r=28: sample_error=2.407147e-02, bias=6.702637e-03, fluct=2.416792e-02
[repeat 7/10] eval r=26: sample_error=2.889461e-02, bias=8.399178e-03, fluct=2.853633e-02
[repeat 7/10] eval r=25: sample_error=3.415615e-02, bias=9.466631e-03, fluct=3.381421e-02
[repeat 7/10] sampled_r_min=49, expected_r_min=25, current mean=48.571, 95% CI=[47.731, 49.411]
[repeat 8/10] eval r=1: sample_error=8.856623e+01, bias=8.254224e+01, fluct=2.203308e+01
[repeat 8/10] eval r=2: sample_error=1.601298e+02, bias=1.064606e+02, fluct=1.546284e+02
[repeat 8/10] eval r=4: sample_error=2.573851e+02, bias=8.646925e+00, fluct=2.575524e+02
[repeat 8/10] eval r=8: sample_error=3.833588e+00, bias=3.786778e-01, fluct=3.842829e+00
[repeat 8/10] eval r=16: sample_error=9.040944e-02, bias=3.757113e-02, fluct=8.998232e-02
[repeat 8/10] eval r=32: sample_error=1.836691e-02, bias=4.468823e-03, fluct=1.829347e-02
[repeat 8/10] eval r=64: sample_error=5.780526e-03, bias=5.523684e-04, fluct=5.767100e-03
[repeat 8/10] eval r=48: sample_error=9.653095e-03, bias=1.313019e-03, fluct=9.642252e-03
[repeat 8/10] eval r=40: sample_error=1.305419e-02, bias=2.275506e-03, fluct=1.300533e-02
[repeat 8/10] eval r=44: sample_error=1.130227e-02, bias=1.706786e-03, fluct=1.125059e-02
[repeat 8/10] eval r=46: sample_error=1.022382e-02, bias=1.492706e-03, fluct=1.018657e-02
[repeat 8/10] eval r=47: sample_error=9.653936e-03, bias=1.399018e-03, fluct=9.619189e-03
[repeat 8/10] eval r=24: sample_error=3.402928e-02, bias=1.072398e-02, fluct=3.376941e-02
[repeat 8/10] eval r=28: sample_error=2.368194e-02, bias=6.702637e-03, fluct=2.341867e-02
[repeat 8/10] eval r=26: sample_error=2.911836e-02, bias=8.399178e-03, fluct=2.880173e-02
[repeat 8/10] eval r=25: sample_error=3.150818e-02, bias=9.466631e-03, fluct=3.138863e-02
[repeat 8/10] sampled_r_min=47, expected_r_min=25, current mean=48.375, 95% CI=[47.552, 49.198]
[repeat 9/10] eval r=1: sample_error=8.946666e+01, bias=8.254224e+01, fluct=2.247895e+01
[repeat 9/10] eval r=2: sample_error=1.723624e+02, bias=1.064606e+02, fluct=1.577356e+02
[repeat 9/10] eval r=4: sample_error=2.410701e+02, bias=8.646925e+00, fluct=2.407149e+02
[repeat 9/10] eval r=8: sample_error=4.093938e+00, bias=3.786778e-01, fluct=4.097863e+00
[repeat 9/10] eval r=16: sample_error=9.104534e-02, bias=3.757113e-02, fluct=9.032645e-02
[repeat 9/10] eval r=32: sample_error=1.917337e-02, bias=4.468823e-03, fluct=1.916342e-02
[repeat 9/10] eval r=64: sample_error=6.098592e-03, bias=5.523684e-04, fluct=6.081484e-03
[repeat 9/10] eval r=48: sample_error=9.551128e-03, bias=1.313019e-03, fluct=9.578512e-03
[repeat 9/10] eval r=40: sample_error=1.413757e-02, bias=2.275506e-03, fluct=1.403238e-02
[repeat 9/10] eval r=44: sample_error=1.193059e-02, bias=1.706786e-03, fluct=1.190912e-02
[repeat 9/10] eval r=46: sample_error=1.041848e-02, bias=1.492706e-03, fluct=1.032273e-02
[repeat 9/10] eval r=47: sample_error=1.111797e-02, bias=1.399018e-03, fluct=1.110558e-02
[repeat 9/10] eval r=24: sample_error=3.583462e-02, bias=1.072398e-02, fluct=3.598410e-02
[repeat 9/10] eval r=28: sample_error=2.658033e-02, bias=6.702637e-03, fluct=2.633541e-02
[repeat 9/10] eval r=26: sample_error=2.933152e-02, bias=8.399178e-03, fluct=2.908018e-02
[repeat 9/10] eval r=25: sample_error=3.529843e-02, bias=9.466631e-03, fluct=3.481757e-02
[repeat 9/10] sampled_r_min=48, expected_r_min=25, current mean=48.333, 95% CI=[47.603, 49.064]
[repeat 10/10] eval r=1: sample_error=8.763672e+01, bias=8.254224e+01, fluct=2.505984e+01
[repeat 10/10] eval r=2: sample_error=1.631745e+02, bias=1.064606e+02, fluct=1.596169e+02
[repeat 10/10] eval r=4: sample_error=2.443161e+02, bias=8.646925e+00, fluct=2.441787e+02
[repeat 10/10] eval r=8: sample_error=3.886103e+00, bias=3.786778e-01, fluct=3.880530e+00
[repeat 10/10] eval r=16: sample_error=8.407072e-02, bias=3.757113e-02, fluct=8.404085e-02
[repeat 10/10] eval r=32: sample_error=1.992131e-02, bias=4.468823e-03, fluct=1.977563e-02
[repeat 10/10] eval r=64: sample_error=5.833619e-03, bias=5.523684e-04, fluct=5.844113e-03
[repeat 10/10] eval r=48: sample_error=1.092793e-02, bias=1.313019e-03, fluct=1.089083e-02
[repeat 10/10] eval r=56: sample_error=8.280906e-03, bias=8.254353e-04, fluct=8.231661e-03
[repeat 10/10] eval r=52: sample_error=8.288249e-03, bias=1.031731e-03, fluct=8.228741e-03
[repeat 10/10] eval r=50: sample_error=9.263837e-03, bias=1.161081e-03, fluct=9.260431e-03
[repeat 10/10] eval r=49: sample_error=1.040995e-02, bias=1.233934e-03, fluct=1.039373e-02
[repeat 10/10] eval r=24: sample_error=3.435180e-02, bias=1.072398e-02, fluct=3.413536e-02
[repeat 10/10] eval r=28: sample_error=2.517554e-02, bias=6.702637e-03, fluct=2.479483e-02
[repeat 10/10] eval r=26: sample_error=3.040937e-02, bias=8.399178e-03, fluct=3.007734e-02
[repeat 10/10] eval r=25: sample_error=3.112704e-02, bias=9.466631e-03, fluct=3.026082e-02
[repeat 10/10] sampled_r_min=50, expected_r_min=25, current mean=48.500, 95% CI=[47.770, 49.230]
finished search
sampled r_min samples: [47, 50, 49, 47, 49, 49, 49, 47, 48, 50]
expected r_min samples: [25, 25, 25, 25, 25, 25, 25, 25, 25, 25]
sampled r_min mean: 48.500
95% CI for sampled r_min mean: [47.770, 49.230]
saved checkpoint to: data/NCC_original_sampling_r_N6_T1_eps0.01_trials1000_repeats10.json
saved arrays to: data/NCC_original_sampling_r_N6_T1_eps0.01_trials1000_repeats10.npz
[2026-03-10 23:26:26] starting N=7 T=1.0 eps=0.01
[repeat 1/10] eval r=1: sample_error=7.224618e+01, bias=7.191536e+01, fluct=2.111687e+01
[repeat 1/10] eval r=2: sample_error=1.492475e+02, bias=7.661388e+01, fluct=1.412982e+02
[repeat 1/10] eval r=4: sample_error=2.111392e+02, bias=5.549842e+00, fluct=2.109471e+02
[repeat 1/10] eval r=8: sample_error=3.418100e+00, bias=2.666126e-01, fluct=3.403364e+00
[repeat 1/10] eval r=16: sample_error=8.386094e-02, bias=2.679548e-02, fluct=8.375178e-02
[repeat 1/10] eval r=32: sample_error=2.171390e-02, bias=3.183929e-03, fluct=2.169279e-02
[repeat 1/10] eval r=64: sample_error=6.812284e-03, bias=3.932564e-04, fluct=6.815916e-03
[repeat 1/10] eval r=48: sample_error=1.046465e-02, bias=9.350082e-04, fluct=1.046008e-02
[repeat 1/10] eval r=56: sample_error=8.005597e-03, bias=5.877191e-04, fluct=8.003851e-03
[repeat 1/10] eval r=52: sample_error=8.621940e-03, bias=7.346477e-04, fluct=8.606419e-03
[repeat 1/10] eval r=50: sample_error=1.077539e-02, bias=8.267808e-04, fluct=1.079173e-02
[repeat 1/10] eval r=51: sample_error=1.081385e-02, bias=7.788989e-04, fluct=1.080790e-02
[repeat 1/10] eval r=24: sample_error=3.503365e-02, bias=7.644498e-03, fluct=3.468032e-02
[repeat 1/10] eval r=20: sample_error=5.029862e-02, bias=1.338465e-02, fluct=4.987657e-02
[repeat 1/10] eval r=22: sample_error=4.484500e-02, bias=9.980943e-03, fluct=4.474227e-02
[repeat 1/10] eval r=21: sample_error=4.602431e-02, bias=1.151571e-02, fluct=4.535671e-02
[repeat 1/10] sampled_r_min=52, expected_r_min=22, current mean=52.000, 95% CI=[52.000, 52.000]
[repeat 2/10] eval r=1: sample_error=7.814390e+01, bias=7.191536e+01, fluct=2.399359e+01
[repeat 2/10] eval r=2: sample_error=1.486157e+02, bias=7.661388e+01, fluct=1.424058e+02
[repeat 2/10] eval r=4: sample_error=2.027113e+02, bias=5.549842e+00, fluct=2.029452e+02
[repeat 2/10] eval r=8: sample_error=3.431031e+00, bias=2.666126e-01, fluct=3.422281e+00
[repeat 2/10] eval r=16: sample_error=9.206673e-02, bias=2.679548e-02, fluct=9.119755e-02
[repeat 2/10] eval r=32: sample_error=1.982345e-02, bias=3.183929e-03, fluct=1.992998e-02
[repeat 2/10] eval r=64: sample_error=7.059626e-03, bias=3.932564e-04, fluct=7.059235e-03
[repeat 2/10] eval r=48: sample_error=9.965766e-03, bias=9.350082e-04, fluct=9.955430e-03
[repeat 2/10] eval r=40: sample_error=1.469661e-02, bias=1.620726e-03, fluct=1.465519e-02
[repeat 2/10] eval r=44: sample_error=1.344582e-02, bias=1.215521e-03, fluct=1.342738e-02
[repeat 2/10] eval r=46: sample_error=1.146179e-02, bias=1.063009e-03, fluct=1.144161e-02
[repeat 2/10] eval r=47: sample_error=1.059734e-02, bias=9.962694e-04, fluct=1.057983e-02
[repeat 2/10] eval r=24: sample_error=3.658621e-02, bias=7.644498e-03, fluct=3.645652e-02
[repeat 2/10] eval r=20: sample_error=5.080211e-02, bias=1.338465e-02, fluct=5.015236e-02
[repeat 2/10] eval r=22: sample_error=4.383610e-02, bias=9.980943e-03, fluct=4.364862e-02
[repeat 2/10] eval r=21: sample_error=4.701804e-02, bias=1.151571e-02, fluct=4.708445e-02
[repeat 2/10] sampled_r_min=48, expected_r_min=22, current mean=50.000, 95% CI=[46.080, 53.920]
[repeat 3/10] eval r=1: sample_error=7.532730e+01, bias=7.191536e+01, fluct=2.266785e+01
[repeat 3/10] eval r=2: sample_error=1.488495e+02, bias=7.661388e+01, fluct=1.442776e+02
[repeat 3/10] eval r=4: sample_error=2.012589e+02, bias=5.549842e+00, fluct=2.013197e+02
[repeat 3/10] eval r=8: sample_error=3.386693e+00, bias=2.666126e-01, fluct=3.388459e+00
[repeat 3/10] eval r=16: sample_error=8.800029e-02, bias=2.679548e-02, fluct=8.752154e-02
[repeat 3/10] eval r=32: sample_error=1.983801e-02, bias=3.183929e-03, fluct=1.975255e-02
[repeat 3/10] eval r=64: sample_error=7.311746e-03, bias=3.932564e-04, fluct=7.308610e-03
[repeat 3/10] eval r=48: sample_error=1.078459e-02, bias=9.350082e-04, fluct=1.076384e-02
[repeat 3/10] eval r=56: sample_error=8.033138e-03, bias=5.877191e-04, fluct=8.021824e-03
[repeat 3/10] eval r=52: sample_error=9.210717e-03, bias=7.346477e-04, fluct=9.191105e-03
[repeat 3/10] eval r=50: sample_error=9.599461e-03, bias=8.267808e-04, fluct=9.592674e-03
[repeat 3/10] eval r=49: sample_error=9.905407e-03, bias=8.786740e-04, fluct=9.883535e-03
[repeat 3/10] eval r=24: sample_error=3.667056e-02, bias=7.644498e-03, fluct=3.652662e-02
[repeat 3/10] eval r=20: sample_error=5.207525e-02, bias=1.338465e-02, fluct=5.200461e-02
[repeat 3/10] eval r=22: sample_error=3.844360e-02, bias=9.980943e-03, fluct=3.819385e-02
[repeat 3/10] eval r=21: sample_error=4.444864e-02, bias=1.151571e-02, fluct=4.403515e-02
[repeat 3/10] sampled_r_min=49, expected_r_min=22, current mean=49.667, 95% CI=[47.311, 52.022]
[repeat 4/10] eval r=1: sample_error=7.330591e+01, bias=7.191536e+01, fluct=2.188902e+01
[repeat 4/10] eval r=2: sample_error=1.476707e+02, bias=7.661388e+01, fluct=1.388782e+02
[repeat 4/10] eval r=4: sample_error=2.020093e+02, bias=5.549842e+00, fluct=2.019327e+02
[repeat 4/10] eval r=8: sample_error=3.432443e+00, bias=2.666126e-01, fluct=3.442063e+00
[repeat 4/10] eval r=16: sample_error=8.784821e-02, bias=2.679548e-02, fluct=8.446041e-02
[repeat 4/10] eval r=32: sample_error=2.308509e-02, bias=3.183929e-03, fluct=2.318093e-02
[repeat 4/10] eval r=64: sample_error=7.120112e-03, bias=3.932564e-04, fluct=7.126834e-03
[repeat 4/10] eval r=48: sample_error=1.032623e-02, bias=9.350082e-04, fluct=1.034305e-02
[repeat 4/10] eval r=56: sample_error=7.087053e-03, bias=5.877191e-04, fluct=7.063825e-03
[repeat 4/10] eval r=52: sample_error=8.757654e-03, bias=7.346477e-04, fluct=8.741675e-03
[repeat 4/10] eval r=50: sample_error=9.976245e-03, bias=8.267808e-04, fluct=9.964068e-03
[repeat 4/10] eval r=49: sample_error=1.117132e-02, bias=8.786740e-04, fluct=1.114608e-02
[repeat 4/10] eval r=24: sample_error=3.792017e-02, bias=7.644498e-03, fluct=3.776274e-02
[repeat 4/10] eval r=20: sample_error=5.204718e-02, bias=1.338465e-02, fluct=5.158462e-02
[repeat 4/10] eval r=22: sample_error=4.215714e-02, bias=9.980943e-03, fluct=4.180132e-02
[repeat 4/10] eval r=21: sample_error=4.813939e-02, bias=1.151571e-02, fluct=4.776075e-02
[repeat 4/10] sampled_r_min=50, expected_r_min=22, current mean=49.750, 95% CI=[48.076, 51.424]
[repeat 5/10] eval r=1: sample_error=7.544157e+01, bias=7.191536e+01, fluct=2.309869e+01
[repeat 5/10] eval r=2: sample_error=1.505268e+02, bias=7.661388e+01, fluct=1.435639e+02
[repeat 5/10] eval r=4: sample_error=2.038173e+02, bias=5.549842e+00, fluct=2.040121e+02
[repeat 5/10] eval r=8: sample_error=3.495793e+00, bias=2.666126e-01, fluct=3.476894e+00
[repeat 5/10] eval r=16: sample_error=8.338224e-02, bias=2.679548e-02, fluct=8.267476e-02
[repeat 5/10] eval r=32: sample_error=2.062036e-02, bias=3.183929e-03, fluct=2.058344e-02
[repeat 5/10] eval r=64: sample_error=6.735301e-03, bias=3.932564e-04, fluct=6.726433e-03
[repeat 5/10] eval r=48: sample_error=1.130901e-02, bias=9.350082e-04, fluct=1.127013e-02
[repeat 5/10] eval r=56: sample_error=7.740770e-03, bias=5.877191e-04, fluct=7.736155e-03
[repeat 5/10] eval r=52: sample_error=9.872738e-03, bias=7.346477e-04, fluct=9.878491e-03
[repeat 5/10] eval r=50: sample_error=1.028156e-02, bias=8.267808e-04, fluct=1.025539e-02
[repeat 5/10] eval r=51: sample_error=9.969646e-03, bias=7.788989e-04, fluct=9.957893e-03
[repeat 5/10] eval r=24: sample_error=3.257338e-02, bias=7.644498e-03, fluct=3.243512e-02
[repeat 5/10] eval r=20: sample_error=4.861437e-02, bias=1.338465e-02, fluct=4.808258e-02
[repeat 5/10] eval r=22: sample_error=3.643739e-02, bias=9.980943e-03, fluct=3.621999e-02
[repeat 5/10] eval r=21: sample_error=4.152876e-02, bias=1.151571e-02, fluct=4.080819e-02
[repeat 5/10] sampled_r_min=51, expected_r_min=22, current mean=50.000, 95% CI=[48.614, 51.386]
[repeat 6/10] eval r=1: sample_error=7.276338e+01, bias=7.191536e+01, fluct=2.154722e+01
[repeat 6/10] eval r=2: sample_error=1.496426e+02, bias=7.661388e+01, fluct=1.479970e+02
[repeat 6/10] eval r=4: sample_error=2.102869e+02, bias=5.549842e+00, fluct=2.101512e+02
[repeat 6/10] eval r=8: sample_error=3.552721e+00, bias=2.666126e-01, fluct=3.546313e+00
[repeat 6/10] eval r=16: sample_error=8.365379e-02, bias=2.679548e-02, fluct=8.327786e-02
[repeat 6/10] eval r=32: sample_error=1.937363e-02, bias=3.183929e-03, fluct=1.929998e-02
[repeat 6/10] eval r=64: sample_error=6.770222e-03, bias=3.932564e-04, fluct=6.775416e-03
[repeat 6/10] eval r=48: sample_error=1.187093e-02, bias=9.350082e-04, fluct=1.187990e-02
[repeat 6/10] eval r=56: sample_error=7.564294e-03, bias=5.877191e-04, fluct=7.569074e-03
[repeat 6/10] eval r=52: sample_error=9.445235e-03, bias=7.346477e-04, fluct=9.437002e-03
[repeat 6/10] eval r=50: sample_error=9.715841e-03, bias=8.267808e-04, fluct=9.704526e-03
[repeat 6/10] eval r=49: sample_error=1.017364e-02, bias=8.786740e-04, fluct=1.016526e-02
[repeat 6/10] eval r=24: sample_error=3.614033e-02, bias=7.644498e-03, fluct=3.609070e-02
[repeat 6/10] eval r=20: sample_error=4.894271e-02, bias=1.338465e-02, fluct=4.833308e-02
[repeat 6/10] eval r=22: sample_error=4.376985e-02, bias=9.980943e-03, fluct=4.355383e-02
[repeat 6/10] eval r=21: sample_error=4.625822e-02, bias=1.151571e-02, fluct=4.604472e-02
[repeat 6/10] sampled_r_min=50, expected_r_min=22, current mean=50.000, 95% CI=[48.868, 51.132]
[repeat 7/10] eval r=1: sample_error=7.171850e+01, bias=7.191536e+01, fluct=2.117444e+01
[repeat 7/10] eval r=2: sample_error=1.514132e+02, bias=7.661388e+01, fluct=1.462843e+02
[repeat 7/10] eval r=4: sample_error=2.079953e+02, bias=5.549842e+00, fluct=2.079783e+02
[repeat 7/10] eval r=8: sample_error=3.474086e+00, bias=2.666126e-01, fluct=3.484112e+00
[repeat 7/10] eval r=16: sample_error=8.856886e-02, bias=2.679548e-02, fluct=8.841799e-02
[repeat 7/10] eval r=32: sample_error=2.292659e-02, bias=3.183929e-03, fluct=2.293218e-02
[repeat 7/10] eval r=64: sample_error=7.143959e-03, bias=3.932564e-04, fluct=7.146501e-03
[repeat 7/10] eval r=48: sample_error=1.052411e-02, bias=9.350082e-04, fluct=1.050643e-02
[repeat 7/10] eval r=56: sample_error=8.105894e-03, bias=5.877191e-04, fluct=8.138276e-03
[repeat 7/10] eval r=52: sample_error=1.002234e-02, bias=7.346477e-04, fluct=1.001454e-02
[repeat 7/10] eval r=54: sample_error=8.687691e-03, bias=6.557226e-04, fluct=8.668476e-03
[repeat 7/10] eval r=53: sample_error=8.560614e-03, bias=6.936893e-04, fluct=8.547397e-03
[repeat 7/10] eval r=24: sample_error=3.426057e-02, bias=7.644498e-03, fluct=3.408986e-02
[repeat 7/10] eval r=20: sample_error=5.135536e-02, bias=1.338465e-02, fluct=5.067903e-02
[repeat 7/10] eval r=22: sample_error=4.026408e-02, bias=9.980943e-03, fluct=4.007095e-02
[repeat 7/10] eval r=21: sample_error=4.892770e-02, bias=1.151571e-02, fluct=4.843911e-02
[repeat 7/10] sampled_r_min=53, expected_r_min=22, current mean=50.429, 95% CI=[49.156, 51.701]
[repeat 8/10] eval r=1: sample_error=7.117312e+01, bias=7.191536e+01, fluct=2.222020e+01
[repeat 8/10] eval r=2: sample_error=1.508069e+02, bias=7.661388e+01, fluct=1.437674e+02
[repeat 8/10] eval r=4: sample_error=2.064037e+02, bias=5.549842e+00, fluct=2.063361e+02
[repeat 8/10] eval r=8: sample_error=3.432488e+00, bias=2.666126e-01, fluct=3.422330e+00
[repeat 8/10] eval r=16: sample_error=8.915817e-02, bias=2.679548e-02, fluct=8.922794e-02
[repeat 8/10] eval r=32: sample_error=2.038835e-02, bias=3.183929e-03, fluct=2.027238e-02
[repeat 8/10] eval r=64: sample_error=6.181332e-03, bias=3.932564e-04, fluct=6.188228e-03
[repeat 8/10] eval r=48: sample_error=9.687992e-03, bias=9.350082e-04, fluct=9.671969e-03
[repeat 8/10] eval r=40: sample_error=1.355297e-02, bias=1.620726e-03, fluct=1.350331e-02
[repeat 8/10] eval r=44: sample_error=1.239554e-02, bias=1.215521e-03, fluct=1.239555e-02
[repeat 8/10] eval r=46: sample_error=1.153140e-02, bias=1.063009e-03, fluct=1.151142e-02
[repeat 8/10] eval r=47: sample_error=1.082624e-02, bias=9.962694e-04, fluct=1.080666e-02
[repeat 8/10] eval r=24: sample_error=3.416131e-02, bias=7.644498e-03, fluct=3.392146e-02
[repeat 8/10] eval r=20: sample_error=4.769852e-02, bias=1.338465e-02, fluct=4.778909e-02
[repeat 8/10] eval r=22: sample_error=4.148990e-02, bias=9.980943e-03, fluct=4.075057e-02
[repeat 8/10] eval r=21: sample_error=4.664135e-02, bias=1.151571e-02, fluct=4.664551e-02
[repeat 8/10] sampled_r_min=48, expected_r_min=22, current mean=50.125, 95% CI=[48.872, 51.378]
[repeat 9/10] eval r=1: sample_error=7.333808e+01, bias=7.191536e+01, fluct=2.157566e+01
[repeat 9/10] eval r=2: sample_error=1.464521e+02, bias=7.661388e+01, fluct=1.419577e+02
[repeat 9/10] eval r=4: sample_error=2.027386e+02, bias=5.549842e+00, fluct=2.027062e+02
[repeat 9/10] eval r=8: sample_error=3.449010e+00, bias=2.666126e-01, fluct=3.456669e+00
[repeat 9/10] eval r=16: sample_error=9.020950e-02, bias=2.679548e-02, fluct=8.907457e-02
[repeat 9/10] eval r=32: sample_error=1.944500e-02, bias=3.183929e-03, fluct=1.942000e-02
[repeat 9/10] eval r=64: sample_error=6.834731e-03, bias=3.932564e-04, fluct=6.829356e-03
[repeat 9/10] eval r=48: sample_error=1.047162e-02, bias=9.350082e-04, fluct=1.049904e-02
[repeat 9/10] eval r=56: sample_error=9.107251e-03, bias=5.877191e-04, fluct=9.084752e-03
[repeat 9/10] eval r=52: sample_error=1.020726e-02, bias=7.346477e-04, fluct=1.019247e-02
[repeat 9/10] eval r=54: sample_error=9.050087e-03, bias=6.557226e-04, fluct=9.093979e-03
[repeat 9/10] eval r=53: sample_error=8.848152e-03, bias=6.936893e-04, fluct=8.821945e-03
[repeat 9/10] eval r=24: sample_error=3.473302e-02, bias=7.644498e-03, fluct=3.468613e-02
[repeat 9/10] eval r=20: sample_error=4.982681e-02, bias=1.338465e-02, fluct=4.918414e-02
[repeat 9/10] eval r=22: sample_error=4.175875e-02, bias=9.980943e-03, fluct=4.145762e-02
[repeat 9/10] eval r=21: sample_error=4.729376e-02, bias=1.151571e-02, fluct=4.656994e-02
[repeat 9/10] sampled_r_min=53, expected_r_min=22, current mean=50.444, 95% CI=[49.175, 51.714]
[repeat 10/10] eval r=1: sample_error=7.461494e+01, bias=7.191536e+01, fluct=2.617608e+01
[repeat 10/10] eval r=2: sample_error=1.522224e+02, bias=7.661388e+01, fluct=1.465159e+02
[repeat 10/10] eval r=4: sample_error=2.064496e+02, bias=5.549842e+00, fluct=2.063028e+02
[repeat 10/10] eval r=8: sample_error=3.425248e+00, bias=2.666126e-01, fluct=3.425440e+00
[repeat 10/10] eval r=16: sample_error=8.639124e-02, bias=2.679548e-02, fluct=8.470761e-02
[repeat 10/10] eval r=32: sample_error=1.988107e-02, bias=3.183929e-03, fluct=1.984457e-02
[repeat 10/10] eval r=64: sample_error=6.092997e-03, bias=3.932564e-04, fluct=6.073106e-03
[repeat 10/10] eval r=48: sample_error=1.037352e-02, bias=9.350082e-04, fluct=1.041803e-02
[repeat 10/10] eval r=56: sample_error=8.144434e-03, bias=5.877191e-04, fluct=8.134420e-03
[repeat 10/10] eval r=52: sample_error=9.610269e-03, bias=7.346477e-04, fluct=9.576813e-03
[repeat 10/10] eval r=50: sample_error=1.015831e-02, bias=8.267808e-04, fluct=1.016422e-02
[repeat 10/10] eval r=51: sample_error=1.070855e-02, bias=7.788989e-04, fluct=1.069338e-02
[repeat 10/10] eval r=24: sample_error=3.327297e-02, bias=7.644498e-03, fluct=3.313256e-02
[repeat 10/10] eval r=20: sample_error=5.307522e-02, bias=1.338465e-02, fluct=5.246082e-02
[repeat 10/10] eval r=22: sample_error=4.307654e-02, bias=9.980943e-03, fluct=4.289958e-02
[repeat 10/10] eval r=21: sample_error=4.335556e-02, bias=1.151571e-02, fluct=4.329066e-02
[repeat 10/10] sampled_r_min=52, expected_r_min=22, current mean=50.600, 95% CI=[49.424, 51.776]
finished search
sampled r_min samples: [52, 48, 49, 50, 51, 50, 53, 48, 53, 52]
expected r_min samples: [22, 22, 22, 22, 22, 22, 22, 22, 22, 22]
sampled r_min mean: 50.600
95% CI for sampled r_min mean: [49.424, 51.776]
saved checkpoint to: data/NCC_original_sampling_r_N7_T1_eps0.01_trials1000_repeats10.json
saved arrays to: data/NCC_original_sampling_r_N7_T1_eps0.01_trials1000_repeats10.npz
[2026-03-11 04:13:11] starting N=8 T=1.0 eps=0.01
